"Lambda(microns)","THROUGHPUT","THROUGHPUT"
0.4673,4.1153798809509E-007,2.0576899404754E-006
0.4674,4.1069826143914E-007,2.0534913071957E-006
0.4675,4.0985846817597E-007,2.0492923408799E-006
0.4676,4.0901860830392E-007,2.0450930415196E-006
0.4677,4.0817868182133E-007,2.0408934091066E-006
0.4678,4.0733868872652E-007,2.0366934436326E-006
0.4679,4.0653330416308E-007,2.0326665208154E-006
0.468,4.0569310617438E-007,2.0284655308719E-006
0.46807099609375,4.0509655530394E-007,2.0254827765197E-006
0.4681,4.0564137347402E-007,2.0282068673701E-006
0.4682,4.0751989780993E-007,2.0375994890497E-006
0.4683,4.0939856789939E-007,2.0469928394969E-006
0.4684,4.11277383746E-007,2.05638691873E-006
0.4685,4.1315634535338E-007,2.0657817267669E-006
0.4686,4.1503545272512E-007,2.0751772636256E-006
0.4687,4.1695026648888E-007,2.0847513324444E-006
0.4688,4.18829825703E-007,2.094149128515E-006
0.4689,4.2070953070474E-007,2.1035476535237E-006
0.469,4.2258938149772E-007,2.1129469074886E-006
0.46907124023437,4.239285877187E-007,2.1196429385935E-006
0.4691,4.2361955436299E-007,2.118097771815E-006
0.4692,4.2254496647808E-007,2.1127248323904E-006
0.4693,4.2147029433019E-007,2.1073514716509E-006
0.4694,4.2039553791726E-007,2.1019776895863E-006
0.4695,4.1932069723728E-007,2.0966034861864E-006
0.4696,4.1828140088637E-007,2.0914070044319E-006
0.4697,4.1720630009061E-007,2.0860315004531E-006
0.4698,4.1613111501449E-007,2.0806555750724E-006
0.4699,4.1505584565595E-007,2.0752792282798E-006
0.47,4.1398049201296E-007,2.0699024600648E-006
0.47007153320313,4.1321115859745E-007,2.0660557929873E-006
0.4701,4.1509466673427E-007,2.0754733336713E-006
0.4702,4.2171150282571E-007,2.1085575141286E-006
0.4703,4.2832884837077E-007,2.1416442418538E-006
0.4704,4.3498379571596E-007,2.1749189785798E-006
0.4705,4.4160272461975E-007,2.2080136230987E-006
0.4706,4.4822216305676E-007,2.2411108152838E-006
0.4707,4.5484211103906E-007,2.2742105551953E-006
0.4708,4.6146256857869E-007,2.3073128428935E-006
0.4709,4.6808353568772E-007,2.3404176784386E-006
0.471,4.7470501237819E-007,2.373525061891E-006
0.47107177734375,4.7945804662023E-007,2.3972902331012E-006
0.4711,4.7835752725143E-007,2.3917876362571E-006
0.4712,4.7445791560174E-007,2.3722895780087E-006
0.4713,4.7059812791584E-007,2.3529906395792E-006
0.4714,4.6669757990265E-007,2.3334878995132E-006
0.4715,4.6279672996258E-007,2.3139836498129E-006
0.4716,4.5889557808848E-007,2.2944778904424E-006
0.4717,4.5499412427317E-007,2.2749706213659E-006
0.4718,4.5109236850951E-007,2.2554618425475E-006
0.4719,4.4719031079033E-007,2.2359515539516E-006
0.472,4.4328795110846E-007,2.2164397555423E-006
0.4720720703125,4.4047542157639E-007,2.2023771078819E-006
0.4721,4.3920970248376E-007,2.1960485124188E-006
0.4722,4.3471473410259E-007,2.1735736705129E-006
0.4723,4.3018196282477E-007,2.1509098141238E-006
0.4724,4.2564883813805E-007,2.1282441906902E-006
0.4725,4.2111536003379E-007,2.1055768001689E-006
0.4726,4.1658152850334E-007,2.0829076425167E-006
0.4727,4.1204734353804E-007,2.0602367176902E-006
0.4728,4.0751280512927E-007,2.0375640256463E-006
0.4729,4.0297791326836E-007,2.0148895663418E-006
0.473,3.9847663851926E-007,1.9923831925963E-006
0.47307231445313,3.951965008061E-007,1.9759825040305E-006
0.4731,3.9465105040626E-007,1.9732552520313E-006
0.4732,3.926807890453E-007,1.9634039452265E-006
0.4733,3.9071037360815E-007,1.9535518680407E-006
0.4734,3.8873980409102E-007,1.9436990204551E-006
0.4735,3.8676908049014E-007,1.9338454024507E-006
0.4736,3.8479820280173E-007,1.9239910140087E-006
0.4737,3.8282717102203E-007,1.9141358551102E-006
0.4738,3.8085598514725E-007,1.9042799257363E-006
0.4739,3.789169455072E-007,1.894584727536E-006
0.474,3.7694528335891E-007,1.8847264167945E-006
0.47407255859375,3.7551461714975E-007,1.8775730857487E-006
0.4741,3.7550402071256E-007,1.8775201035628E-006
0.4742,3.7546540344473E-007,1.8773270172237E-006
0.4743,3.7542678226414E-007,1.8771339113207E-006
0.4744,3.7538815717067E-007,1.8769407858534E-006
0.4745,3.7534952816423E-007,1.8767476408212E-006
0.4746,3.753108952447E-007,1.8765544762235E-006
0.4747,3.7527225841198E-007,1.8763612920599E-006
0.4748,3.7526560401853E-007,1.8763280200927E-006
0.4749,3.7522695606488E-007,1.8761347803244E-006
0.475,3.7518830419738E-007,1.8759415209869E-006
0.4750728515625,3.7516010251561E-007,1.8758005125781E-006
0.4751,3.773678591786E-007,1.886839295893E-006
0.4752,3.8550042868819E-007,1.927502143441E-006
0.4753,3.9363362909708E-007,1.9681681454854E-006
0.4754,4.0176746042067E-007,2.0088373021033E-006
0.4755,4.0990192267433E-007,2.0495096133717E-006
0.4756,4.1803701587346E-007,2.0901850793673E-006
0.4757,4.2617274003345E-007,2.1308637001672E-006
0.4758,4.3434607006407E-007,2.1717303503204E-006
0.4759,4.4248374893404E-007,2.2124187446702E-006
0.476,4.5062205886475E-007,2.2531102943237E-006
0.47607309570313,4.5657120985811E-007,2.2828560492905E-006
0.4761,4.5640791019442E-007,2.2820395509721E-006
0.4762,4.5580091460385E-007,2.2790045730192E-006
0.4763,4.5519387079117E-007,2.2759693539558E-006
0.4764,4.545867787552E-007,2.272933893776E-006
0.4765,4.5397963849474E-007,2.2698981924737E-006
0.4766,4.5337245000861E-007,2.2668622500431E-006
0.4767,4.5280380216374E-007,2.2640190108187E-006
0.4768,4.5219646546422E-007,2.2609823273211E-006
0.4769,4.5158908053136E-007,2.2579454026568E-006
0.477,4.5098164736396E-007,2.2549082368198E-006
0.47707338867187,4.5053583262004E-007,2.2526791631002E-006
0.4771,4.5005739859626E-007,2.2502869929813E-006
0.4772,4.4825945103777E-007,2.2412972551889E-006
0.4773,4.4646136279136E-007,2.2323068139568E-006
0.4774,4.4466313385358E-007,2.2233156692679E-006
0.4775,4.4286476422098E-007,2.2143238211049E-006
0.4776,4.4106625389011E-007,2.2053312694506E-006
0.4777,4.3930503814301E-007,2.1965251907151E-006
0.4778,4.3750609310858E-007,2.1875304655429E-006
0.4779,4.3570700735357E-007,2.1785350367678E-006
0.478,4.3390778087452E-007,2.1695389043726E-006
0.4780736328125,4.3258286985441E-007,2.162914349272E-006
0.4781,4.3134549087517E-007,2.1567274543759E-006
0.4782,4.2665238567026E-007,2.1332619283513E-006
0.4783,4.219589150884E-007,2.109794575442E-006
0.4784,4.1726507912068E-007,2.0863253956034E-006
0.4785,4.1257087775817E-007,2.0628543887909E-006
0.4786,4.0791106808512E-007,2.0395553404256E-006
0.4787,4.0321573582863E-007,2.0160786791432E-006
0.4788,3.9852003811946E-007,1.9926001905973E-006
0.4789,3.9382397494869E-007,1.9691198747434E-006
0.479,3.8912754630738E-007,1.9456377315369E-006
0.47907392578125,3.8565539464362E-007,1.9282769732181E-006
0.4791,3.837201787563E-007,1.9186008937815E-006
0.4792,3.7629786494593E-007,1.8814893247296E-006
0.4793,3.6887497647552E-007,1.8443748823776E-006
0.4794,3.6145151333126E-007,1.8072575666563E-006
0.4795,3.5402747549938E-007,1.7701373774969E-006
0.4796,3.4663239613871E-007,1.7331619806935E-006
0.4797,3.3920657620833E-007,1.6960328810417E-006
0.4798,3.3178018149996E-007,1.6589009074998E-006
0.4799,3.243532119998E-007,1.621766059999E-006
0.48,3.1692566769406E-007,1.5846283384703E-006
0.48007416992188,3.1141629045404E-007,1.5570814522702E-006
0.4801,3.1071274329131E-007,1.5535637164566E-006
0.4802,3.0798885883331E-007,1.5399442941666E-006
0.4803,3.0526476317957E-007,1.5263238158979E-006
0.4804,3.0254045632502E-007,1.5127022816251E-006
0.4805,2.9981593826459E-007,1.4990796913229E-006
0.4806,2.9711652124349E-007,1.4855826062174E-006
0.4807,2.9439134859044E-007,1.4719567429522E-006
0.4808,2.916659646983E-007,1.4583298234915E-006
0.4809,2.8894036956202E-007,1.4447018478101E-006
0.481,2.8621456317653E-007,1.4310728158826E-006
0.48107446289063,2.8418474720581E-007,1.420923736029E-006
0.4811,2.8590316553168E-007,1.4295158276584E-006
0.4812,2.9263259554122E-007,1.4631629777061E-006
0.4813,2.9936254695617E-007,1.4968127347808E-006
0.4814,3.0609301978921E-007,1.5304650989461E-006
0.4815,3.1282401405305E-007,1.5641200702653E-006
0.4816,3.1958275365729E-007,1.5979137682864E-006
0.4817,3.2631536434327E-007,1.6315768217164E-006
0.4818,3.3304849654254E-007,1.6652424827127E-006
0.4819,3.3978215026778E-007,1.6989107513389E-006
0.482,3.4651632553168E-007,1.7325816276584E-006
0.48207470703125,3.5154764903236E-007,1.7577382451618E-006
0.4821,3.5130292351833E-007,1.7565146175916E-006
0.4822,3.5033531217769E-007,1.7516765608884E-006
0.4823,3.4936762434546E-007,1.7468381217273E-006
0.4824,3.4839986001973E-007,1.7419993000986E-006
0.4825,3.4743201919855E-007,1.7371600959927E-006
0.4826,3.4646410188E-007,1.7323205094E-006
0.4827,3.4552553940763E-007,1.7276276970382E-006
0.4828,3.4455738662277E-007,1.7227869331138E-006
0.4829,3.4358915732823E-007,1.7179457866411E-006
0.483,3.4262085152209E-007,1.7131042576104E-006
0.48307495117187,3.418922364955E-007,1.7094611824775E-006
0.4831,3.4066656199967E-007,1.7033328099983E-006
0.4832,3.3577324851298E-007,1.6788662425649E-006
0.4833,3.3087965926306E-007,1.6543982963153E-006
0.4834,3.2598579425022E-007,1.6299289712511E-006
0.4835,3.2109165347475E-007,1.6054582673738E-006
0.4836,3.1619723693699E-007,1.5809861846849E-006
0.4837,3.1132902931489E-007,1.5566451465744E-006
0.4838,3.0643364480439E-007,1.5321682240219E-006
0.4839,3.0153798450905E-007,1.5076899225453E-006
0.484,2.966420484292E-007,1.483210242146E-006
0.48407524414063,2.9295796157451E-007,1.4647898078726E-006
0.4841,2.9190728819155E-007,1.4595364409578E-006
0.4842,2.8766299882437E-007,1.4383149941218E-006
0.4843,2.8341847034466E-007,1.4170923517233E-006
0.4844,2.7917370275271E-007,1.3958685137636E-006
0.4845,2.7492869604878E-007,1.3746434802439E-006
0.4846,2.7068345023315E-007,1.3534172511658E-006
0.4847,2.6643796530609E-007,1.3321898265304E-006
0.4848,2.6221457250854E-007,1.3110728625427E-006
0.4849,2.5796824772544E-007,1.2898412386272E-006
0.485,2.5372168381136E-007,1.2686084190568E-006
0.48507548828125,2.5051580918353E-007,1.2525790459177E-006
0.4851,2.4989277657084E-007,1.2494638828542E-006
0.4852,2.4735091386171E-007,1.2367545693085E-006
0.4853,2.4480890943849E-007,1.2240445471924E-006
0.4854,2.4226676330146E-007,1.2113338165073E-006
0.4855,2.3972447545093E-007,1.1986223772547E-006
0.4856,2.3718204588719E-007,1.185910229436E-006
0.4857,2.3463947461054E-007,1.1731973730527E-006
0.4858,2.3209676162126E-007,1.1604838081063E-006
0.4859,2.2957345664755E-007,1.1478672832377E-006
0.486,2.2703024366218E-007,1.1351512183109E-006
0.48607578125,2.251028420781E-007,1.1255142103905E-006
0.4861,2.2204413123953E-007,1.1102206561976E-006
0.4862,2.0941418194011E-007,1.0470709097005E-006
0.4863,1.9678353455279E-007,9.8391767276395E-007
0.4864,1.8415218907942E-007,9.2076094539708E-007
0.4865,1.7152014552183E-007,8.5760072760913E-007
0.4866,1.5888740388186E-007,7.9443701940932E-007
0.4867,1.4625396416137E-007,7.3126982080685E-007
0.4868,1.3361982636219E-007,6.6809913181095E-007
0.4869,1.2098499048617E-007,6.0492495243083E-007
0.487,1.0835868322199E-007,5.4179341610996E-007
0.48707602539062,9.8751196596399E-008,4.93755982982E-007
0.4871,9.7546698150079E-008,4.877334907504E-007
0.4872,9.2522466314299E-008,4.626123315715E-007
0.4873,8.7497955158561E-008,4.374897757928E-007
0.4874,8.2473164683456E-008,4.1236582341728E-007
0.4875,7.7448094889577E-008,3.8724047444789E-007
0.4876,7.2422745777518E-008,3.6211372888759E-007
0.4877,6.7397117347871E-008,3.3698558673935E-007
0.4878,6.2371209601229E-008,3.1185604800615E-007
0.4879,5.7345022538188E-008,2.8672511269094E-007
0.488,5.231855615934E-008,2.615927807967E-007
0.48807626953125,4.8487872028499E-008,2.4243936014249E-007
0.4881,4.8537119418304E-008,2.4268559709152E-007
0.4882,4.8740526122973E-008,2.4370263061487E-007
0.4883,4.8943944237792E-008,2.4471972118896E-007
0.4884,4.9147373762752E-008,2.4573686881376E-007
0.4885,4.9350814697843E-008,2.4675407348922E-007
0.4886,4.9554267043058E-008,2.4777133521529E-007
0.4887,4.9757730798386E-008,2.4878865399193E-007
0.4888,4.9961205963819E-008,2.498060298191E-007
0.4889,5.0164692539349E-008,2.5082346269675E-007
0.489,5.0368190524966E-008,2.5184095262483E-007
0.4890765625,5.0524007146949E-008,2.5262003573475E-007
0.4891,5.0630007955408E-008,2.5315003977704E-007
0.4892,5.1082293865531E-008,2.5541146932766E-007
0.4893,5.1538993137835E-008,2.5769496568918E-007
0.4894,5.1991368741588E-008,2.5995684370794E-007
0.4895,5.2443769937827E-008,2.6221884968914E-007
0.4896,5.2896196726544E-008,2.6448098363272E-007
0.4897,5.3348649107729E-008,2.6674324553865E-007
0.4898,5.3801127081377E-008,2.6900563540688E-007
0.4899,5.4253630647477E-008,2.7126815323739E-007
0.49,5.4706159806024E-008,2.7353079903012E-007
0.49007680664062,5.5053750021562E-008,2.7526875010781E-007
0.4901,5.451998569625E-008,2.7259992848125E-007
0.4902,5.2218538145577E-008,2.6109269072789E-007
0.4903,4.9916959869055E-008,2.4958479934527E-007
0.4904,4.7615250866714E-008,2.3807625433357E-007
0.4905,4.5317268895562E-008,2.2658634447781E-007
0.4906,4.3015102463442E-008,2.1507551231721E-007
0.4907,4.0712805294474E-008,2.0356402647237E-007
0.4908,3.8410377388689E-008,1.9205188694344E-007
0.4909,3.610781874612E-008,1.805390937306E-007
0.491,3.3805129366802E-008,1.6902564683401E-007
0.49107709960938,3.202966777402E-008,1.601483388701E-007
0.4911,3.2864834720103E-008,1.6432417360052E-007
0.4912,3.6511915469137E-008,1.8255957734568E-007
0.4913,4.0159200816969E-008,2.0079600408484E-007
0.4914,4.380669076335E-008,2.1903345381675E-007
0.4915,4.7454385308032E-008,2.3727192654016E-007
0.4916,5.1102284450763E-008,2.5551142225381E-007
0.4917,5.4755043413298E-008,2.7377521706649E-007
0.4918,5.8403661953475E-008,2.9201830976737E-007
0.4919,6.2052485108347E-008,3.1026242554173E-007
0.492,6.5701512877662E-008,3.2850756438831E-007
0.49207734375,6.8523964411669E-008,3.4261982205835E-007
0.4921,6.9397269235749E-008,3.4698634617875E-007
0.4922,7.3251990046221E-008,3.6625995023111E-007
0.4923,7.7106929354663E-008,3.8553464677332E-007
0.4924,8.0962087161008E-008,4.0481043580504E-007
0.4925,8.481746346519E-008,4.2408731732595E-007
0.4926,8.867305826714E-008,4.433652913357E-007
0.4927,9.2528871566792E-008,4.6264435783396E-007
0.4928,9.6384903364078E-008,4.8192451682039E-007
0.4929,1.0024115365893E-007,5.0120576829464E-007
0.493,1.0410648329388E-007,5.2053241646939E-007
0.49307763671875,1.0710096415394E-007,5.355048207697E-007
0.4931,1.0668317728376E-007,5.334158864188E-007
0.4932,1.0481492894923E-007,5.2407464474615E-007
0.4933,1.0294657274238E-007,5.147328637119E-007
0.4934,1.0107810866309E-007,5.0539054331546E-007
0.4935,9.9209536711244E-008,4.9604768355622E-007
0.4936,9.734085688672E-008,4.867042844336E-007
0.4937,9.5472069189402E-008,4.7736034594701E-007
0.4938,9.3603173619171E-008,4.6801586809585E-007
0.4939,9.1734170175909E-008,4.5867085087955E-007
0.494,8.98650588595E-008,4.493252942975E-007
0.49407788085937,8.8409315084466E-008,4.4204657542233E-007
0.4941,9.0673391911422E-008,4.5336695955711E-007
0.4942,1.0090958035717E-007,5.0454790178584E-007
0.4943,1.111558218354E-007,5.5577910917702E-007
0.4944,1.2139406762411E-007,6.0697033812056E-007
0.4945,1.3163290646795E-007,6.5816453233976E-007
0.4946,1.4187233836783E-007,7.0936169183914E-007
0.4947,1.5211236332464E-007,7.6056181662319E-007
0.4948,1.6235298133929E-007,8.1176490669644E-007
0.4949,1.7259419241268E-007,8.6297096206339E-007
0.495,1.8283599654571E-007,9.1417998272854E-007
0.49507817382812,1.908428199286E-007,9.5421409964298E-007
0.4951,1.9096892903796E-007,9.548446451898E-007
0.4952,1.9154673772753E-007,9.5773368863765E-007
0.4953,1.9212457957495E-007,9.6062289787475E-007
0.4954,1.9270245458027E-007,9.6351227290135E-007
0.4955,1.9328036274353E-007,9.6640181371766E-007
0.4956,1.9387480257357E-007,9.6937401286784E-007
0.4957,1.9445282624197E-007,9.7226413120986E-007
0.4958,1.9503088307128E-007,9.7515441535642E-007
0.4959,1.9560897306155E-007,9.7804486530775E-007
0.496,1.9618709621282E-007,9.8093548106409E-007
0.49607841796875,1.9664042301269E-007,9.8320211506346E-007
0.4961,1.9963145032778E-007,9.981572516389E-007
0.4962,2.1349081043056E-007,1.0674540521528E-006
0.4963,2.2735096408438E-007,1.1367548204219E-006
0.4964,2.4121191128971E-007,1.2060595564486E-006
0.4965,2.5507365204703E-007,1.2753682602352E-006
0.4966,2.6893618635681E-007,1.344680931784E-006
0.4967,2.827995142195E-007,1.4139975710975E-006
0.4968,2.9666363563559E-007,1.4833181781779E-006
0.4969,3.1055497620571E-007,1.5527748810285E-006
0.497,3.2442186468482E-007,1.6221093234241E-006
0.49707866210938,3.3533040934309E-007,1.6766520467155E-006
0.4971,3.3648962131018E-007,1.6824481065509E-006
0.4972,3.4192245528203E-007,1.7096122764102E-006
0.4973,3.4735559981555E-007,1.7367779990778E-006
0.4974,3.5278905491091E-007,1.7639452745546E-006
0.4975,3.5822282056829E-007,1.7911141028415E-006
0.4976,3.6365689678787E-007,1.8182844839394E-006
0.4977,3.6909128356982E-007,1.8454564178491E-006
0.4978,3.7452598091432E-007,1.8726299045716E-006
0.4979,3.7996098882155E-007,1.8998049441077E-006
0.498,3.8539630729167E-007,1.9269815364584E-006
0.49807895507812,3.8968808120422E-007,1.9484404060211E-006
0.4981,3.8983443752757E-007,1.9491721876378E-006
0.4982,3.9052990871108E-007,1.9526495435554E-006
0.4983,3.912254194952E-007,1.956127097476E-006
0.4984,3.9195431903763E-007,1.9597715951881E-006
0.4985,3.9264996821196E-007,1.9632498410598E-006
0.4986,3.9334565699044E-007,1.9667282849522E-006
0.4987,3.940413853731E-007,1.9702069268655E-006
0.4988,3.9473715336001E-007,1.9736857668001E-006
0.4989,3.9543296095122E-007,1.9771648047561E-006
0.499,3.9612880814677E-007,1.9806440407338E-006
0.49907919921875,3.9668004420337E-007,1.9834002210169E-006
0.4991,3.9862994351302E-007,1.9931497175651E-006
0.4992,4.0800443816396E-007,2.0400221908198E-006
0.4993,4.1737948055014E-007,2.0868974027507E-006
0.4994,4.2675507067288E-007,2.1337753533644E-006
0.4995,4.3613120853346E-007,2.1806560426673E-006
0.4996,4.4550789413318E-007,2.2275394706659E-006
0.4997,4.5488512747332E-007,2.2744256373666E-006
0.4998,4.6430241003831E-007,2.3215120501916E-006
0.4999,4.7368153681171E-007,2.3684076840585E-006
0.5,4.8306121137601E-007,2.4153060568801E-006
0.5000794921875,4.9050775155261E-007,2.452538757763E-006
0.5001,4.9028632223729E-007,2.4514316111865E-006
0.5002,4.8920658579192E-007,2.4460329289596E-006
0.5003,4.8812684117053E-007,2.4406342058527E-006
0.5004,4.8704708837426E-007,2.4352354418713E-006
0.5005,4.8596732740424E-007,2.4298366370212E-006
0.5006,4.8488755826161E-007,2.4244377913081E-006
0.5007,4.8380778094751E-007,2.4190389047376E-006
0.5008,4.8272799546308E-007,2.4136399773154E-006
0.5009,4.8164820180946E-007,2.4082410090473E-006
0.501,4.8056839998777E-007,2.4028419999389E-006
0.50107973632812,4.7970752093115E-007,2.3985376046557E-006
0.5011,4.811310820277E-007,2.4056554101385E-006
